feed_material_id,feed_material_label,target_property,target_concept_id,target_label,review_axis,recommended_assertion_action,review_status,current_status,current_evidence,current_rationale,reviewer,review_date
AOM_001656,Maize Dried Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_001657,Ficus thonningii Leaves Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_001658,Fish Dried Ground Heated,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_001660,Groundnut Cake Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_001664,Ulva rigida Dried Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_001669,Leucaena leucocephala Dried Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_001674,Maize Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_001679,Maize Grain Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_001681,Pennisetum purpureum Dried Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_001682,Maize Straw Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_001684,Maize Straw Dried Ensiled Ground Urea Treated,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_001688,Maize Straw Ground Urea Treated,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_001693,Mango Seed Dried Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_001694,Mango Seed Kernel Dried Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_001700,Noug Cake Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_001701,Calliandra calothyrsus Leaves Dried Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_001702,Oat Leaves Dried Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_001708,Palm Kernel Dried Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
