feed_material_id,old_property,old_target_id,implementation_action,new_property,new_target_id,review_status,reviewer,implementation_date,decision_record,rationale
AOM_006231,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006307,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006309,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006341,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006343,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006347,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006399,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006500,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001297,aom:ingredientPart,AOM_101039,retained-reviewed-assertion,aom:ingredientPart,AOM_101039,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Explicit descriptor “sheath” mapped through hard-tail decision AOM_001297; assertion 1.
AOM_000557,aom:ingredientPart,AOM_101040,retained-reviewed-assertion,aom:ingredientPart,AOM_101040,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Explicit descriptor “shells” mapped through hard-tail decision AOM_000557; assertion 1.
AOM_000617,aom:ingredientPart,AOM_101040,retained-generated-assertion,aom:ingredientPart,AOM_101040,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001105,aom:ingredientPart,AOM_101040,retained-reviewed-assertion,aom:ingredientPart,AOM_101040,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Explicit descriptor “shells” mapped through hard-tail decision AOM_001105; assertion 1.
AOM_001272,aom:ingredientPart,AOM_101040,retained-generated-assertion,aom:ingredientPart,AOM_101040,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002011,aom:ingredientPart,AOM_101040,retained-generated-assertion,aom:ingredientPart,AOM_101040,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002191,aom:ingredientPart,AOM_101040,retained-generated-assertion,aom:ingredientPart,AOM_101040,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002225,aom:ingredientPart,AOM_101040,retained-generated-assertion,aom:ingredientPart,AOM_101040,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002249,aom:ingredientPart,AOM_101040,retained-generated-assertion,aom:ingredientPart,AOM_101040,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006049,aom:ingredientPart,AOM_101040,retained-generated-assertion,aom:ingredientPart,AOM_101040,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006050,aom:ingredientPart,AOM_101040,retained-generated-assertion,aom:ingredientPart,AOM_101040,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006052,aom:ingredientPart,AOM_101040,retained-generated-assertion,aom:ingredientPart,AOM_101040,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001845,aom:ingredientPart,AOM_101041,retained-reviewed-assertion,aom:ingredientPart,AOM_101041,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Explicit descriptor “malt sprout” mapped through hard-tail decision AOM_001845; assertion 1.
AOM_000641,aom:ingredientPart,AOM_101043,retained-generated-assertion,aom:ingredientPart,AOM_101043,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_000679,aom:ingredientPart,AOM_101043,retained-generated-assertion,aom:ingredientPart,AOM_101043,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_000681,aom:ingredientPart,AOM_101043,retained-generated-assertion,aom:ingredientPart,AOM_101043,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001840,aom:ingredientPart,AOM_101043,retained-generated-assertion,aom:ingredientPart,AOM_101043,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002034,aom:ingredientPart,AOM_101043,retained-generated-assertion,aom:ingredientPart,AOM_101043,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002035,aom:ingredientPart,AOM_101043,retained-generated-assertion,aom:ingredientPart,AOM_101043,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006059,aom:ingredientPart,AOM_101043,retained-generated-assertion,aom:ingredientPart,AOM_101043,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006060,aom:ingredientPart,AOM_101043,retained-generated-assertion,aom:ingredientPart,AOM_101043,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_000601,aom:ingredientPart,AOM_101047,retained-reviewed-assertion,aom:ingredientPart,AOM_101047,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Explicit descriptor “haulm” mapped through hard-tail decision AOM_000601; assertion 3.
AOM_000603,aom:ingredientPart,AOM_101047,retained-reviewed-assertion,aom:ingredientPart,AOM_101047,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Explicit descriptor “haulm” mapped through hard-tail decision AOM_000603; assertion 1.
AOM_000604,aom:ingredientPart,AOM_101047,retained-reviewed-assertion,aom:ingredientPart,AOM_101047,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Explicit descriptor “haulm” mapped through hard-tail decision AOM_000604; assertion 3.
AOM_001177,aom:ingredientPart,AOM_101047,retained-generated-assertion,aom:ingredientPart,AOM_101047,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001181,aom:ingredientPart,AOM_101047,retained-reviewed-assertion,aom:ingredientPart,AOM_101047,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Explicit descriptor “haulm” mapped through hard-tail decision AOM_001181; assertion 3.
AOM_001258,aom:ingredientPart,AOM_101047,retained-reviewed-assertion,aom:ingredientPart,AOM_101047,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Explicit descriptor “haulm” mapped through hard-tail decision AOM_001258; assertion 3.
AOM_001675,aom:ingredientPart,AOM_101047,retained-reviewed-assertion,aom:ingredientPart,AOM_101047,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Explicit descriptor “stalk” mapped through hard-tail decision AOM_001675; assertion 1.
AOM_00205,aom:ingredientPart,AOM_101047,retained-reviewed-assertion,aom:ingredientPart,AOM_101047,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Explicit descriptor “haulm” mapped through hard-tail decision AOM_00205; assertion 3.
AOM_002218,aom:ingredientPart,AOM_101047,retained-reviewed-assertion,aom:ingredientPart,AOM_101047,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Explicit descriptor “haulm” mapped through hard-tail decision AOM_002218; assertion 1.
AOM_003210,aom:ingredientPart,AOM_101047,retained-reviewed-assertion,aom:ingredientPart,AOM_101047,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Explicit descriptor “haulm” mapped through hard-tail decision AOM_003210; assertion 3.
AOM_001180,aom:ingredientPart,AOM_101048,retained-reviewed-assertion,aom:ingredientPart,AOM_101048,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Explicit descriptor “tops” mapped through hard-tail decision AOM_001180; assertion 1.
AOM_001892,aom:ingredientPart,AOM_101048,retained-reviewed-assertion,aom:ingredientPart,AOM_101048,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Explicit descriptor “top” mapped through hard-tail decision AOM_001892; assertion 2.
