concept_id,preferred_label,ingredient_family,has_approved_grinding,has_approved_drying,meal_lexeme_present,form_disposition,form_target,moisture_disposition,moisture_target,role_disposition,role_target,evidence,rationale
AOM_001888,Mango Seed Kernel Ground,Crop Byproduct,true,false,true,approved_comminuted_form,Comminuted particle form,not_in_moisture_cohort,,approved_branch_to_role_translation,By-product role,docs/decisions/0041-feed-material-structural-model.md;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified. No reviewed drying process or material-specific moisture evidence. Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained."
AOM_001889,Orange Peels,Crop Byproduct,false,false,false,not_in_form_cohort,,not_in_moisture_cohort,,approved_branch_to_role_translation,By-product role,docs/decisions/0041-feed-material-structural-model.md;docs/decisions/0042-feed-process-and-material-state-axes.md,No reviewed grinding result or governed presentation-form assertion. No reviewed drying process or material-specific moisture evidence. Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.
AOM_001890,Groundnut Straw,Crop Byproduct,false,false,false,not_in_form_cohort,,not_in_moisture_cohort,,approved_branch_to_role_translation,By-product role,docs/decisions/0041-feed-material-structural-model.md;docs/decisions/0042-feed-process-and-material-state-axes.md,No reviewed grinding result or governed presentation-form assertion. No reviewed drying process or material-specific moisture evidence. Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.
AOM_001891,Soybean Hull,Crop Byproduct,false,false,false,not_in_form_cohort,,not_in_moisture_cohort,,approved_branch_to_role_translation,By-product role,docs/decisions/0041-feed-material-structural-model.md;docs/decisions/0042-feed-process-and-material-state-axes.md,No reviewed grinding result or governed presentation-form assertion. No reviewed drying process or material-specific moisture evidence. Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.
AOM_001892,Sorghum Threshed Top,Crop Byproduct,false,false,false,not_in_form_cohort,,not_in_moisture_cohort,,approved_branch_to_role_translation,By-product role,docs/decisions/0041-feed-material-structural-model.md;docs/decisions/0042-feed-process-and-material-state-axes.md,No reviewed grinding result or governed presentation-form assertion. No reviewed drying process or material-specific moisture evidence. Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.
AOM_001893,Hibiscus Seed,Crop Byproduct,false,false,false,not_in_form_cohort,,not_in_moisture_cohort,,approved_branch_to_role_translation,By-product role,docs/decisions/0041-feed-material-structural-model.md;docs/decisions/0042-feed-process-and-material-state-axes.md,No reviewed grinding result or governed presentation-form assertion. No reviewed drying process or material-specific moisture evidence. Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.
AOM_001894,Sunflower Seed Cake Ground,Crop Byproduct,true,false,false,approved_comminuted_form,Comminuted particle form,not_in_moisture_cohort,,approved_branch_to_role_translation,By-product role,docs/decisions/0041-feed-material-structural-model.md;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified. No reviewed drying process or material-specific moisture evidence. Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained."
AOM_001895,Oat,Crop Product,false,false,false,not_in_form_cohort,,not_in_moisture_cohort,,not_in_role_cohort,,docs/decisions/0041-feed-material-structural-model.md;docs/decisions/0042-feed-process-and-material-state-axes.md,No reviewed grinding result or governed presentation-form assertion. No reviewed drying process or material-specific moisture evidence. No reviewed product-role evidence in this structural cohort.
AOM_001896,Blue Lupin Grain,Crop Product,false,false,false,not_in_form_cohort,,not_in_moisture_cohort,,not_in_role_cohort,,docs/decisions/0041-feed-material-structural-model.md;docs/decisions/0042-feed-process-and-material-state-axes.md,No reviewed grinding result or governed presentation-form assertion. No reviewed drying process or material-specific moisture evidence. No reviewed product-role evidence in this structural cohort.
AOM_001897,Sheanut,Crop Product,false,false,false,not_in_form_cohort,,not_in_moisture_cohort,,not_in_role_cohort,,docs/decisions/0041-feed-material-structural-model.md;docs/decisions/0042-feed-process-and-material-state-axes.md,No reviewed grinding result or governed presentation-form assertion. No reviewed drying process or material-specific moisture evidence. No reviewed product-role evidence in this structural cohort.
AOM_001898,Bothriochloa dried,Forage Plants,false,false,false,not_in_form_cohort,,not_in_moisture_cohort,,not_in_role_cohort,,docs/decisions/0041-feed-material-structural-model.md;docs/decisions/0042-feed-process-and-material-state-axes.md,No reviewed grinding result or governed presentation-form assertion. No reviewed drying process or material-specific moisture evidence. No reviewed product-role evidence in this structural cohort.
AOM_001900,Stereochlaena cameronii,Forage Plants,false,false,false,not_in_form_cohort,,not_in_moisture_cohort,,not_in_role_cohort,,docs/decisions/0041-feed-material-structural-model.md;docs/decisions/0042-feed-process-and-material-state-axes.md,No reviewed grinding result or governed presentation-form assertion. No reviewed drying process or material-specific moisture evidence. No reviewed product-role evidence in this structural cohort.
AOM_001901,Atriplex nummularia,Forage Plants,false,false,false,not_in_form_cohort,,not_in_moisture_cohort,,not_in_role_cohort,,docs/decisions/0041-feed-material-structural-model.md;docs/decisions/0042-feed-process-and-material-state-axes.md,No reviewed grinding result or governed presentation-form assertion. No reviewed drying process or material-specific moisture evidence. No reviewed product-role evidence in this structural cohort.
AOM_001902,Sesbania sesban Leaves Dried,Forage Plants,false,true,false,not_in_form_cohort,,approved_dried_from_process,Dried moisture condition,not_in_role_cohort,,docs/decisions/0041-feed-material-structural-model.md;docs/decisions/0042-feed-process-and-material-state-axes.md,No reviewed grinding result or governed presentation-form assertion. Approved Drying process supports dried moisture condition without implying one presentation form. No reviewed product-role evidence in this structural cohort.
AOM_001903,Asteraceae,Supplement,false,false,false,not_in_form_cohort,,not_in_moisture_cohort,,not_in_role_cohort,,docs/decisions/0041-feed-material-structural-model.md;docs/decisions/0042-feed-process-and-material-state-axes.md,No reviewed grinding result or governed presentation-form assertion. No reviewed drying process or material-specific moisture evidence. No reviewed product-role evidence in this structural cohort.
AOM_001906,Blue Lupin Grain Roasted,Crop Product,false,false,false,not_in_form_cohort,,not_in_moisture_cohort,,not_in_role_cohort,,docs/decisions/0041-feed-material-structural-model.md;docs/decisions/0042-feed-process-and-material-state-axes.md,No reviewed grinding result or governed presentation-form assertion. No reviewed drying process or material-specific moisture evidence. No reviewed product-role evidence in this structural cohort.
AOM_001907,Blue Lupin Grain Dried,Crop Product,false,true,false,not_in_form_cohort,,approved_dried_from_process,Dried moisture condition,not_in_role_cohort,,docs/decisions/0041-feed-material-structural-model.md;docs/decisions/0042-feed-process-and-material-state-axes.md,No reviewed grinding result or governed presentation-form assertion. Approved Drying process supports dried moisture condition without implying one presentation form. No reviewed product-role evidence in this structural cohort.
AOM_001909,Black Cumin Seed Ground,Crop Product,true,false,true,approved_comminuted_form,Comminuted particle form,not_in_moisture_cohort,,not_in_role_cohort,,docs/decisions/0041-feed-material-structural-model.md;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified. No reviewed drying process or material-specific moisture evidence. No reviewed product-role evidence in this structural cohort."
AOM_001910,Unspecified Grass Dried Ground,Forage Plants,true,true,true,approved_comminuted_form,Comminuted particle form,approved_dried_from_process,Dried moisture condition,not_in_role_cohort,,docs/decisions/0041-feed-material-structural-model.md;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified. Approved Drying process supports dried moisture condition without implying one presentation form. No reviewed product-role evidence in this structural cohort."
