feed_material_id,feed_material_label,target_property,target_concept_id,target_label,review_axis,recommended_disposition,status,reviewer,review_date,evidence,rationale,rule_id
AOM_006172,Jackfruit Seed Dried Fermented Ground,aom:ingredientPart,AOM_101038,Seed,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-SEED
AOM_006173,Hibiscus Seed Ground,aom:ingredientPart,AOM_101038,Seed,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-SEED
AOM_006176,Mango Seed Crushed Dried,aom:ingredientPart,AOM_101038,Seed,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-SEED
AOM_006196,Adansonia digitata Seed Cake Decorticated Ground,aom:ingredientPart,AOM_101038,Seed,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-SEED
AOM_006219,Delonix regia Seed Alkali Treated Dried Fermented Ground,aom:ingredientPart,AOM_101038,Seed,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-SEED
AOM_006229,Mucuna pruriens Seed Alkali Treated Boiled Ground,aom:ingredientPart,AOM_101038,Seed,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-SEED
AOM_006230,Mucuna pruriens Seed Alkali Treated Boiled Decorticated Dried Ground,aom:ingredientPart,AOM_101038,Seed,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-SEED
AOM_006231,Mucuna pruriens Seed Boiled Dried Ground,aom:ingredientPart,AOM_101038,Seed,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-SEED
AOM_006307,Sesame Seed Cake Ground,aom:ingredientPart,AOM_101038,Seed,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-SEED
AOM_006309,Sesbania sesban Seed Roasted,aom:ingredientPart,AOM_101038,Seed,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-SEED
AOM_006341,Moringa oleifera Seed Oil,aom:ingredientPart,AOM_101038,Seed,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-SEED
AOM_006343,Moringa oleifera Seed Cake Ground,aom:ingredientPart,AOM_101038,Seed,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-SEED
AOM_006347,Marula Seed Cake Ground,aom:ingredientPart,AOM_101038,Seed,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-SEED
AOM_006399,Mucuna pruriens Seed Alkali Treated Boiled Dried Ground,aom:ingredientPart,AOM_101038,Seed,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-SEED
AOM_006500,Mucuna pruriens Seed Boiled Decorticated Dried Ground Soaked,aom:ingredientPart,AOM_101038,Seed,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-SEED
AOM_001297,Maize Sheath,aom:ingredientPart,AOM_101039,Sheath,material-component,move-under-plant-anatomy,approved,Pete Steward,2026-08-06,0112;http://aims.fao.org/aos/agrovoc/c_a40b4471;http://purl.obolibrary.org/obo/NCBITaxon_4577;wfo-0000907754,Explicit descriptor “sheath” mapped through hard-tail decision AOM_001297; assertion 1.,
AOM_000557,Oyster Shells,aom:ingredientPart,AOM_101040,Shell component,material-component,hold-exact-anatomical-scope,approved,Pete Steward,2026-08-06,https://www.feedipedia.org/node/736,Explicit descriptor “shells” mapped through hard-tail decision AOM_000557; assertion 1.,
AOM_000617,Cocoa Bean Shell,aom:ingredientPart,AOM_101040,Shell component,material-component,hold-exact-anatomical-scope,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-SHELL
AOM_001105,Lake Shells,aom:ingredientPart,AOM_101040,Shell component,material-component,hold-exact-anatomical-scope,approved,Pete Steward,2026-08-06,era_master_sheet.xlsx#AOM;review/livestock-v23/final_tail_cohort.csv,Explicit descriptor “shells” mapped through hard-tail decision AOM_001105; assertion 1.,
AOM_001272,Soybean Shell,aom:ingredientPart,AOM_101040,Shell component,material-component,hold-exact-anatomical-scope,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-SHELL
AOM_002011,Cocoa Bean Shell Dried Ground,aom:ingredientPart,AOM_101040,Shell component,material-component,hold-exact-anatomical-scope,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-SHELL
AOM_002191,Fossil Shell Ground,aom:ingredientPart,AOM_101040,Shell component,material-component,hold-exact-anatomical-scope,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-SHELL
AOM_002225,Cashew Shell,aom:ingredientPart,AOM_101040,Shell component,material-component,hold-exact-anatomical-scope,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-SHELL
AOM_002249,Groundnut Shell,aom:ingredientPart,AOM_101040,Shell component,material-component,hold-exact-anatomical-scope,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-SHELL
AOM_006049,Cashew Shell Crushed Dried,aom:ingredientPart,AOM_101040,Shell component,material-component,hold-exact-anatomical-scope,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-SHELL
AOM_006050,Cashew Shell Ground,aom:ingredientPart,AOM_101040,Shell component,material-component,hold-exact-anatomical-scope,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-SHELL
AOM_006052,Cashew Shell Boiled Crushed,aom:ingredientPart,AOM_101040,Shell component,material-component,hold-exact-anatomical-scope,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-SHELL
AOM_001845,Malt Sprout,aom:ingredientPart,AOM_101041,Sprout,material-component,hold-exact-anatomical-scope,approved,Pete Steward,2026-08-06,https://www.feedipedia.org/node/11829,Explicit descriptor “malt sprout” mapped through hard-tail decision AOM_001845; assertion 1.,
AOM_000641,Roots and Tuber ByProducts,aom:ingredientPart,AOM_101043,Tuber,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-TUBER
AOM_000679,Cassava Tuber,aom:ingredientPart,AOM_101043,Tuber,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-TUBER
AOM_000681,Roots and Tuber Products,aom:ingredientPart,AOM_101043,Tuber,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-TUBER
AOM_001840,Sweet Potato Tuber,aom:ingredientPart,AOM_101043,Tuber,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-TUBER
AOM_002034,Cassava Tuber Dried Grated Fermented Peeled,aom:ingredientPart,AOM_101043,Tuber,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-TUBER
AOM_002035,Cassava Tuber Boiled Dried Ground,aom:ingredientPart,AOM_101043,Tuber,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-TUBER
AOM_006059,Cassava Tuber Dried Ground,aom:ingredientPart,AOM_101043,Tuber,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-TUBER
AOM_006060,Cassava Tuber Ground,aom:ingredientPart,AOM_101043,Tuber,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-TUBER
AOM_000601,Cowpea Haulm,aom:ingredientPart,AOM_101047,Stem,material-component,move-under-plant-anatomy,approved,Pete Steward,2026-08-06,https://www.feedipedia.org/node/17446,Explicit descriptor “haulm” mapped through hard-tail decision AOM_000601; assertion 3.,
AOM_000603,Fava Bean Haulm,aom:ingredientPart,AOM_101047,Stem,material-component,move-under-plant-anatomy,approved,Pete Steward,2026-08-06,era_master_sheet.xlsx#AOM;review/livestock-v20/final_definition_tail_register.csv,Explicit descriptor “haulm” mapped through hard-tail decision AOM_000603; assertion 1.,
AOM_000604,Groundnut Haulm,aom:ingredientPart,AOM_101047,Stem,material-component,move-under-plant-anatomy,approved,Pete Steward,2026-08-06,0142;http://purl.obolibrary.org/obo/NCBITaxon_3818;wfo-0000174378,Explicit descriptor “haulm” mapped through hard-tail decision AOM_000604; assertion 3.,
AOM_001177,Banana Pseudo-stem,aom:ingredientPart,AOM_101047,Stem,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STEM
AOM_001181,Chickpea Haulm,aom:ingredientPart,AOM_101047,Stem,material-component,move-under-plant-anatomy,approved,Pete Steward,2026-08-06,01249;http://purl.obolibrary.org/obo/NCBITaxon_3917;wfo-0000196617,Explicit descriptor “haulm” mapped through hard-tail decision AOM_001181; assertion 3.,
AOM_001258,Common Bean Haulm,aom:ingredientPart,AOM_101047,Stem,material-component,move-under-plant-anatomy,approved,Pete Steward,2026-08-06,01701;http://purl.obolibrary.org/obo/NCBITaxon_3885;wfo-0000207144,Explicit descriptor “haulm” mapped through hard-tail decision AOM_001258; assertion 3.,
