node_id,label,node_type,module,status
AOM_000094,Stylosanthes guianensis,aom-concept,aom-livestock,staging
AOM_000093,Stylosanthes hamata,aom-concept,aom-livestock,staging
AOM_000088,Subterranean Clover,aom-concept,aom-livestock,staging
AOM_000095,Sunn Hemp,aom-concept,aom-livestock,staging
AOM_000102,Trifolium quartinianum,aom-concept,aom-livestock,staging
AOM_000103,Trifolium steudneri,aom-concept,aom-livestock,staging
AOM_000061,Natural Vegetation,aom-concept,aom-livestock,staging
AOM_000057,Other Fodder,aom-concept,aom-livestock,staging
AOM_000060,Tree,aom-concept,aom-livestock,staging
AOM_100849,Mineral content,aom-concept,aom-livestock,staging
AOM_100850,Feed ingredient,aom-concept,aom-livestock,staging
AOM_100851,Maize by-products,aom-concept,aom-livestock,staging
AOM_100852,Soybean by-products,aom-concept,aom-livestock,staging
AOM_100853,Grazing management,aom-concept,aom-livestock,staging
AOM_100854,Management activity variable cost,aom-concept,aom-livestock,staging
AOM_100855,Baby corn by-products,aom-concept,aom-livestock,staging
AOM_100856,Barley by-products,aom-concept,aom-livestock,staging
AOM_100857,Cheka by-products,aom-concept,aom-livestock,staging
AOM_100858,Finger millet by-products,aom-concept,aom-livestock,staging
AOM_100859,Millet by-products,aom-concept,aom-livestock,staging
AOM_100860,Oat by-products,aom-concept,aom-livestock,staging
AOM_100861,Rice by-products,aom-concept,aom-livestock,staging
AOM_100862,Rye by-products,aom-concept,aom-livestock,staging
AOM_100863,Sorghum by-products,aom-concept,aom-livestock,staging
AOM_100864,Wheat by-products,aom-concept,aom-livestock,staging
AOM_100865,Chickpea by-products,aom-concept,aom-livestock,staging
AOM_100866,Common bean by-products,aom-concept,aom-livestock,staging
AOM_100867,Cowpea by-products,aom-concept,aom-livestock,staging
AOM_100868,Fava bean by-products,aom-concept,aom-livestock,staging
AOM_100869,Groundnut by-products,aom-concept,aom-livestock,staging
AOM_100870,Guar bean by-products,aom-concept,aom-livestock,staging
AOM_100871,Lentil by-products,aom-concept,aom-livestock,staging
AOM_100872,Lima bean by-products,aom-concept,aom-livestock,staging
AOM_100873,Pea by-products,aom-concept,aom-livestock,staging
AOM_100874,Pigeon pea by-products,aom-concept,aom-livestock,staging
AOM_100875,Carob by-products,aom-concept,aom-livestock,staging
AOM_100876,Cocoa by-products,aom-concept,aom-livestock,staging
AOM_100877,Coffee by-products,aom-concept,aom-livestock,staging
AOM_100878,Khat by-products,aom-concept,aom-livestock,staging
AOM_100879,Banana by-products,aom-concept,aom-livestock,staging
AOM_100880,Citrus by-products,aom-concept,aom-livestock,staging
AOM_100881,Date by-products,aom-concept,aom-livestock,staging
AOM_100882,Grape by-products,aom-concept,aom-livestock,staging
AOM_100883,Jackfruit by-products,aom-concept,aom-livestock,staging
AOM_100884,Mango by-products,aom-concept,aom-livestock,staging
AOM_100885,Marula by-products,aom-concept,aom-livestock,staging
AOM_100886,Melon by-products,aom-concept,aom-livestock,staging
AOM_100887,Orange by-products,aom-concept,aom-livestock,staging
AOM_100888,Papaya by-products,aom-concept,aom-livestock,staging
AOM_100889,Plantain by-products,aom-concept,aom-livestock,staging
AOM_100890,Watermelon by-products,aom-concept,aom-livestock,staging
AOM_100891,Argan by-products,aom-concept,aom-livestock,staging
AOM_100892,Canola by-products,aom-concept,aom-livestock,staging
AOM_100893,Cashew by-products,aom-concept,aom-livestock,staging
AOM_100894,Coconut by-products,aom-concept,aom-livestock,staging
AOM_100895,Cotton by-products,aom-concept,aom-livestock,staging
AOM_100896,Hibiscus by-products,aom-concept,aom-livestock,staging
AOM_100897,Jojoba by-products,aom-concept,aom-livestock,staging
AOM_100898,Linseed by-products,aom-concept,aom-livestock,staging
AOM_100899,Macadamia by-products,aom-concept,aom-livestock,staging
AOM_100900,Olive by-products,aom-concept,aom-livestock,staging
AOM_100901,Palm kernel by-products,aom-concept,aom-livestock,staging
AOM_100902,Sesame by-products,aom-concept,aom-livestock,staging
AOM_100903,Sheanut by-products,aom-concept,aom-livestock,staging
AOM_100904,Sunflower by-products,aom-concept,aom-livestock,staging
AOM_100905,Walnut by-products,aom-concept,aom-livestock,staging
AOM_100906,Other plant by-products,aom-concept,aom-livestock,staging
AOM_100907,African yam bean by-products,aom-concept,aom-livestock,staging
AOM_100908,Beet by-products,aom-concept,aom-livestock,staging
AOM_100909,Beetroot by-products,aom-concept,aom-livestock,staging
AOM_100910,Cassava by-products,aom-concept,aom-livestock,staging
AOM_100911,Potato by-products,aom-concept,aom-livestock,staging
AOM_100912,Sweet potato by-products,aom-concept,aom-livestock,staging
AOM_100913,Taro by-products,aom-concept,aom-livestock,staging
AOM_100914,Yam by-products,aom-concept,aom-livestock,staging
AOM_100915,Sugar beet by-products,aom-concept,aom-livestock,staging
AOM_100916,Sugarcane by-products,aom-concept,aom-livestock,staging
AOM_100917,Arugula by-products,aom-concept,aom-livestock,staging
AOM_100918,Cabbage by-products,aom-concept,aom-livestock,staging
AOM_100919,Carrot by-products,aom-concept,aom-livestock,staging
AOM_100920,Tomato by-products,aom-concept,aom-livestock,staging
AOM_100921,Crop product,aom-concept,aom-livestock,staging
AOM_100922,Cash crop products,aom-concept,aom-livestock,staging
AOM_100923,Spice products,aom-concept,aom-livestock,staging
AOM_100924,Vegetable products,aom-concept,aom-livestock,staging
AOM_100925,Cocoa products,aom-concept,aom-livestock,staging
AOM_100926,Coffee products,aom-concept,aom-livestock,staging
AOM_100927,Rice products,aom-concept,aom-livestock,staging
AOM_100928,Lemon products,aom-concept,aom-livestock,staging
AOM_100929,Tomato products,aom-concept,aom-livestock,staging
AOM_100930,Blue lupin products,aom-concept,aom-livestock,staging
AOM_100931,Common bean products,aom-concept,aom-livestock,staging
AOM_100932,Winged bean products,aom-concept,aom-livestock,staging
AOM_100933,Coconut products,aom-concept,aom-livestock,staging
AOM_100934,Palm products,aom-concept,aom-livestock,staging
AOM_100935,Safflower products,aom-concept,aom-livestock,staging
AOM_100936,Cassava products,aom-concept,aom-livestock,staging
AOM_100937,Ensete products,aom-concept,aom-livestock,staging
AOM_100938,Potato products,aom-concept,aom-livestock,staging
AOM_100939,Black cumin by-products,aom-concept,aom-livestock,staging
AOM_100940,Black cumin products,aom-concept,aom-livestock,staging
AOM_100941,Rosemary products,aom-concept,aom-livestock,staging
AOM_100942,Fluted pumpkin products,aom-concept,aom-livestock,staging
AOM_100943,Garlic products,aom-concept,aom-livestock,staging
AOM_100944,Onion products,aom-concept,aom-livestock,staging
AOM_100945,Bothriochloa forage materials,aom-concept,aom-livestock,staging
AOM_100946,Hordeum vulgare forage materials,aom-concept,aom-livestock,staging
AOM_100947,Acacia auriculiformis forage materials,aom-concept,aom-livestock,staging
AOM_100948,Acioa barteri forage materials,aom-concept,aom-livestock,staging
AOM_100949,Bridelia ferruginea forage materials,aom-concept,aom-livestock,staging
AOM_100950,Ceratonia siliqua forage materials,aom-concept,aom-livestock,staging
AOM_100951,Delonix elata forage materials,aom-concept,aom-livestock,staging
AOM_100952,Delonix regia forage materials,aom-concept,aom-livestock,staging
AOM_100953,Garcinia kola forage materials,aom-concept,aom-livestock,staging
AOM_100954,Grewia similis forage materials,aom-concept,aom-livestock,staging
AOM_100955,Harrisonia abyssinica forage materials,aom-concept,aom-livestock,staging
AOM_100956,Hevea brasiliensis forage materials,aom-concept,aom-livestock,staging
AOM_100957,Jatropha curcas forage materials,aom-concept,aom-livestock,staging
AOM_100958,Jatropha curcas press-cake materials,aom-concept,aom-livestock,staging
AOM_100959,Leucaena forage materials,aom-concept,aom-livestock,staging
AOM_100960,Morus indica forage materials,aom-concept,aom-livestock,staging
AOM_100961,Myrtus communis forage materials,aom-concept,aom-livestock,staging
AOM_100962,Olive forage materials,aom-concept,aom-livestock,staging
AOM_100963,Oxytenanthera abyssinica forage materials,aom-concept,aom-livestock,staging
AOM_100964,Prosopis forage materials,aom-concept,aom-livestock,staging
AOM_100965,Sesbania forage materials,aom-concept,aom-livestock,staging
AOM_100966,Vitex doniana forage materials,aom-concept,aom-livestock,staging
AOM_100967,Ziziphus jujuba forage materials,aom-concept,aom-livestock,staging
AOM_100968,Mucuna pruriens protein products,aom-concept,aom-livestock,staging
AOM_100969,Trifolium quartinianum forage materials,aom-concept,aom-livestock,staging
AOM_100970,Bamboo forage materials,aom-concept,aom-livestock,staging
AOM_100971,Cochlospermum planchonii forage materials,aom-concept,aom-livestock,staging
AOM_100972,Lantana camara forage materials,aom-concept,aom-livestock,staging
AOM_100973,Mangifera indica forage materials,aom-concept,aom-livestock,staging
AOM_100974,Trachyspermum ammi forage materials,aom-concept,aom-livestock,staging
AOM_100975,Panicum antidotale forage materials,aom-concept,aom-livestock,staging
AOM_100976,Animal by-products,aom-concept,aom-livestock,staging
AOM_100977,Shrimp feed materials,aom-concept,aom-livestock,staging
AOM_100978,Brown fish feed materials,aom-concept,aom-livestock,staging
AOM_100979,Danish fish feed materials,aom-concept,aom-livestock,staging
AOM_100980,Menhaden feed materials,aom-concept,aom-livestock,staging
AOM_100981,Housefly maggot feed materials,aom-concept,aom-livestock,staging
AOM_100982,Oryctes rhinoceros feed materials,aom-concept,aom-livestock,staging
AOM_100983,Chicken feed materials,aom-concept,aom-livestock,staging
AOM_100984,Feather by-products,aom-concept,aom-livestock,staging
AOM_100985,Fish by-products,aom-concept,aom-livestock,staging
AOM_100986,Marine hydrolysates,aom-concept,aom-livestock,staging
AOM_100987,Processed food by-products,aom-concept,aom-livestock,staging
AOM_100988,Untreated organic-waste feed materials,aom-concept,aom-livestock,staging
AOM_100989,Microalgae supplements,aom-concept,aom-livestock,staging
AOM_100990,Biological feed processes,aom-concept,aom-livestock,staging
AOM_100991,Chemical feed processes,aom-concept,aom-livestock,staging
AOM_100992,Diet source,aom-concept,aom-livestock,staging
AOM_100993,Rearing or housing structure,aom-concept,aom-livestock,staging
AOM_100994,Reproducer production system,aom-concept,aom-livestock,staging
AOM_100995,Grazing time,aom-concept,aom-livestock,staging
AOM_100996,Group structure,aom-concept,aom-livestock,staging
AOM_100997,Animal health management,aom-concept,aom-livestock,staging
AOM_100998,Livestock abundance,aom-concept,aom-livestock,staging
AOM_100999,Reproductive status,aom-concept,aom-livestock,staging
AOM_101000,Pasture management,aom-concept,aom-livestock,staging
AOM_101001,Fodder storage,aom-concept,aom-livestock,staging
AOM_101002,Animal rearing stage,aom-concept,aom-livestock,staging
AOM_101003,Young chicken,aom-concept,aom-livestock,staging
AOM_101004,Young fish,aom-concept,aom-livestock,staging
AOM_101005,Opportunity cost,aom-concept,aom-livestock,staging
AOM_101006,Total cost per asset,aom-concept,aom-livestock,staging
AOM_101007,Total cost efficiency,aom-concept,aom-livestock,staging
AOM_101008,Input variable costs,aom-concept,aom-livestock,staging
AOM_101009,Pest-control variable costs,aom-concept,aom-livestock,staging
AOM_101010,Family labor cost,aom-concept,aom-livestock,staging
AOM_101011,Private monetary income,aom-concept,aom-livestock,staging
AOM_101012,Private non-monetary benefits,aom-concept,aom-livestock,staging
AOM_101013,Societal benefits,aom-concept,aom-livestock,staging
AOM_101014,Labor outcomes,aom-concept,aom-livestock,staging
AOM_101015,Milk-fat outcomes,aom-concept,aom-livestock,staging
AOM_101016,Gender-equity outcomes,aom-concept,aom-livestock,staging
AOM_101017,Sea urchins,aom-concept,aom-livestock,staging
AOM_101018,Porcine animals,aom-concept,aom-livestock,staging
AOM_101019,Ingredient anatomical parts,aom-concept,aom-livestock,staging
AOM_101020,Ingredient physical forms,aom-concept,aom-livestock,staging
AOM_101021,Ingredient processing methods,aom-concept,aom-livestock,staging
AOM_101022,Ingredient product roles,aom-concept,aom-livestock,staging
AOM_101023,Ingredient constituents,aom-concept,aom-livestock,staging
AOM_101024,Bulb,aom-concept,aom-livestock,staging
AOM_101025,Cladode,aom-concept,aom-livestock,staging
AOM_101026,Cob,aom-concept,aom-livestock,staging
AOM_101027,Corm,aom-concept,aom-livestock,staging
AOM_101028,Fruit,aom-concept,aom-livestock,staging
AOM_101029,Germ,aom-concept,aom-livestock,staging
AOM_101030,Hull,aom-concept,aom-livestock,staging
AOM_101031,Husk,aom-concept,aom-livestock,staging
AOM_101032,Kernel,aom-concept,aom-livestock,staging
AOM_101033,Leaf,aom-concept,aom-livestock,staging
AOM_101034,Peel,aom-concept,aom-livestock,staging
AOM_101035,Pod,aom-concept,aom-livestock,staging
AOM_101036,Pseudostem,aom-concept,aom-livestock,staging
AOM_101037,Root,aom-concept,aom-livestock,staging
AOM_101038,Seed,aom-concept,aom-livestock,staging
AOM_101039,Sheath,aom-concept,aom-livestock,staging
AOM_101040,Shell,aom-concept,aom-livestock,staging
AOM_101041,Sprout,aom-concept,aom-livestock,staging
AOM_101042,Stalk,aom-concept,aom-livestock,staging
AOM_101043,Tuber,aom-concept,aom-livestock,staging
AOM_101044,Viscera,aom-concept,aom-livestock,staging
AOM_101045,Twig,aom-concept,aom-livestock,staging
AOM_101046,Bark,aom-concept,aom-livestock,staging
AOM_101047,Stem,aom-concept,aom-livestock,staging
AOM_101048,Plant top,aom-concept,aom-livestock,staging
AOM_101049,Block form,aom-concept,aom-livestock,staging
AOM_101050,Lick form,aom-concept,aom-livestock,staging
AOM_101051,Powder form,aom-concept,aom-livestock,staging
AOM_101052,Cake form,aom-concept,aom-livestock,staging
AOM_101053,Flake form,aom-concept,aom-livestock,staging
AOM_101054,Dried form,aom-concept,aom-livestock,staging
AOM_101055,Discard role,aom-concept,aom-livestock,staging
AOM_101056,Market-waste role,aom-concept,aom-livestock,staging
AOM_101057,Offal role,aom-concept,aom-livestock,staging
AOM_101058,Processing-waste role,aom-concept,aom-livestock,staging
AOM_101059,Residue role,aom-concept,aom-livestock,staging
AOM_101060,Milling-shorts role,aom-concept,aom-livestock,staging
AOM_101061,Waste role,aom-concept,aom-livestock,staging
AOM_101062,By-product role,aom-concept,aom-livestock,staging
AOM_101063,Crop-residue role,aom-concept,aom-livestock,staging
AOM_101064,Gluten constituent,aom-concept,aom-livestock,staging
AOM_101065,Starch constituent,aom-concept,aom-livestock,staging
AOM_101066,Fat constituent,aom-concept,aom-livestock,staging
AOM_101067,Essential-oil constituent,aom-concept,aom-livestock,staging
AOM_101068,Brewing,aom-concept,aom-livestock,staging
AOM_101069,Defatting,aom-concept,aom-livestock,staging
AOM_101070,Pressing,aom-concept,aom-livestock,staging
AOM_101071,Drying,aom-concept,aom-livestock,staging
AOM_101072,Extraction,aom-concept,aom-livestock,staging
AOM_101073,Threshing,aom-concept,aom-livestock,staging
AOM_101074,Grain,aom-concept,aom-livestock,staging
AOM_101075,Mixture form,aom-concept,aom-livestock,staging
AOM_101076,Whole form,aom-concept,aom-livestock,staging
AOM_101077,Liquid form,aom-concept,aom-livestock,staging
AOM_101078,Pulp form,aom-concept,aom-livestock,staging
AOM_101079,Binder role,aom-concept,aom-livestock,staging
AOM_101080,Ash constituent,aom-concept,aom-livestock,staging
AOM_101081,Oil constituent,aom-concept,aom-livestock,staging
AOM_101082,Milling,aom-concept,aom-livestock,staging
AOM_101083,Hydrolysis,aom-concept,aom-livestock,staging
AOM_101084,Sugar processing,aom-concept,aom-livestock,staging
AOM_101085,Feed material components,aom-concept,aom-livestock,staging
AOM_101086,Whole crop,aom-concept,aom-livestock,staging
