concept_id,preferred_label,cohort_scope,feed_material_direct_branch_ids,feed_material_direct_branch_labels,depth_from_feed_materials,depth_from_feed_additives,depth_from_feed_chemical_substances,current_parent_ids,current_parent_labels,direct_child_count,descendant_count,review_requirement
AOM_002008,Fish Oil Dried Ground Heated,feed-material-descendant,AOM_000559,Animal,4,,,AOM_000544,Fish Oil,0,0,affected-descendant-inventory
AOM_002009,Feather Boiled Dried Ground,feed-material-descendant,AOM_100976,Animal by-products,3,,,AOM_100984,Feather by-products,0,0,affected-descendant-inventory
AOM_002011,Cocoa Bean Shell Dried Ground,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,4,,,AOM_000617,Cocoa Bean Shell,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002012,Cocoa Pods Husk Boiled Dried Ground,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,4,,,AOM_001183,Cocoa Pods Husk,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002013,Barley Dried Ground,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,4,,,AOM_100856,Barley by-products,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002015,Unspecified Bran Dried Ground,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,4,,,AOM_000563,Unspecified Bran,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002016,Maize Bran Dried Ground,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,5,,,AOM_001614,Maize Bran,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002017,Wheat Grain Ground,feed-material-descendant;crop-forage-navigation,AOM_100921,Crop product,5,,,AOM_001318,Wheat Grain,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002018,Cowpea Haulm Dried Ground,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,5,,,AOM_000601,Cowpea Haulm,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002019,Cowpea Husk Ground,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,5,,,AOM_000602,Cowpea Husk,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002020,Soybean Dried Fermented,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,4,,,AOM_100852,Soybean by-products,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002021,Soybean Cake Ground,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,4,,,AOM_100852,Soybean by-products,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002026,Cassava Leaves Ground,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,5,,,AOM_000635,Cassava Leaves,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002027,Cassava Peel Ground,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,5,,,AOM_002112,Cassava Peel,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002029,Cassava Shaft Ground,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,5,,,AOM_000638,Cassava Shaft,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002030,Yam Peels Dried Ground,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,5,,,AOM_000640,Yam Peels,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002031,Maize Dried Ground Heated,feed-material-descendant;crop-forage-navigation,AOM_100921,Crop product,5,,,AOM_000649,Maize Grain,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002032,Breadfruit Dried Ground,feed-material-descendant;crop-forage-navigation,AOM_100921,Crop product,4,,,AOM_001199,Breadfruit,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002033,Soybean Full Fat Ground,feed-material-descendant;crop-forage-navigation,AOM_100921,Crop product,5,,,AOM_001317,Soybean Full Fat,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002034,Cassava Tuber Dried Grated Fermented Peeled,feed-material-descendant;crop-forage-navigation,AOM_100921,Crop product,5,,,AOM_000679,Cassava Tuber,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002035,Cassava Tuber Boiled Dried Ground,feed-material-descendant;crop-forage-navigation,AOM_100921,Crop product,5,,,AOM_000679,Cassava Tuber,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002036,Fluted Pumpkin Leaves Dried Ground,feed-material-descendant;crop-forage-navigation,AOM_100921,Crop product,5,,,AOM_001256,Fluted Pumpkin Leaves,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002037,Lemna Dried,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_001556,Lemna,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002038,Combretum aculeatum,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,3,,,AOM_000701,Cereal and Grass Forages,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002039,Megathyrsus maximus Bran,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_001479,Megathyrsus maximus,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002040,Pennisetum clandestinum Leaves,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_001409,Pennisetum clandestinum,1,1,affected-descendant-inventory;source-navigation-impact-review
AOM_002041,Acacia sieberiana Pods,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_000705,Acacia sieberiana,2,2,affected-descendant-inventory;source-navigation-impact-review
AOM_002042,Acacia sieberiana Pods Dried,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,5,,,AOM_002041,Acacia sieberiana Pods,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002043,Acacia sieberiana Pods Dried Ground,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,5,,,AOM_002041,Acacia sieberiana Pods,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002044,Acacia tortilis Leaves Dried Ground,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,5,,,AOM_001125,Acacia tortilis Leaves,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002046,Afzelia africana Dried,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_001126,Afzelia africana,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002047,Atriplex nummularia Dried Ground,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_001901,Atriplex nummularia,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002048,Calliandra calothyrsus Leaves Dried Ensiled,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,5,,,AOM_001134,Calliandra calothyrsus Leaves,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002049,Faidherbia albida Pods,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_001145,Faidherbia albida,2,2,affected-descendant-inventory;source-navigation-impact-review
AOM_00205,Soybean Haulm,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,4,,,AOM_100852,Soybean by-products,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002050,Faidherbia albida Pods Ground,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,5,,,AOM_002049,Faidherbia albida Pods,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002051,Faidherbia albida Pods Dried Ground Soaked,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,5,,,AOM_002049,Faidherbia albida Pods,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002052,Ficus natalensis,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,3,,,AOM_000718,Forage Trees,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002053,Ficus natalensis Leaves,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,3,,,AOM_000718,Forage Trees,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002054,Ficus polita,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,3,,,AOM_000718,Forage Trees,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002055,Jatropha curcas Cake Dried Ground,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,5,,,AOM_100958,Jatropha curcas press-cake materials,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002056,Opuntia ficus indica Cladode Ground,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,5,,,AOM_001914,Opuntia ficus indica Cladode,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002057,Opuntia ficus indica Cladode Dried Ground,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,5,,,AOM_001914,Opuntia ficus indica Cladode,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002058,Stereospermum kunthianum,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,3,,,AOM_000718,Forage Trees,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002059,Terminalia sericea,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,3,,,AOM_000718,Forage Trees,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002060,Vitex simplex,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,3,,,AOM_000718,Forage Trees,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002061,Albizia gummifera,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,3,,,AOM_000718,Forage Trees,1,1,affected-descendant-inventory;source-navigation-impact-review
AOM_002062,Albizia gummifera Dried,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_002061,Albizia gummifera,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002063,Albizia lebbeck,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,3,,,AOM_000718,Forage Trees,1,2,affected-descendant-inventory;source-navigation-impact-review
AOM_002064,Albizia lebbeck Leaves,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_002063,Albizia lebbeck,1,1,affected-descendant-inventory;source-navigation-impact-review
AOM_002065,Albizia lebbeck Leaves Ground,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,5,,,AOM_002064,Albizia lebbeck Leaves,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002066,Centrosema pubescens Dried Ground,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_001208,Centrosema pubescens,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002067,Delonix elata Dried,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_100951,Delonix elata forage materials,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002069,Eucalyptus alba,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,3,,,AOM_000734,Other Forage Plants,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002072,Chromium Oxide Ground,chemical-identity-branch,,,,,2,AOM_000746,Chromium Oxide,0,0,identity-product-boundary-review
AOM_002074,Dicalcium Phosphate Ground,feed-material-descendant,AOM_101139,Mineral feed materials,2,,,AOM_101139,Mineral feed materials,0,0,affected-descendant-inventory
AOM_002077,Skimmed Milk Powder,feed-material-descendant,AOM_000559,Animal,3,,,AOM_000556,Milk,0,0,affected-descendant-inventory
AOM_002078,Egg,feed-material-descendant,AOM_100976,Animal by-products,2,,,AOM_100976,Animal by-products,1,1,affected-descendant-inventory
AOM_002079,Egg Boiled Dried Ground,feed-material-descendant,AOM_100976,Animal by-products,3,,,AOM_002078,Egg,0,0,affected-descendant-inventory
AOM_002080,Lard,feed-material-descendant,AOM_100976,Animal by-products,2,,,AOM_100976,Animal by-products,0,0,affected-descendant-inventory
AOM_002081,Mixed Marine Hydrolysate,feed-material-descendant,AOM_100976,Animal by-products,3,,,AOM_100986,Marine hydrolysates,0,0,affected-descendant-inventory
AOM_002082,Shrimp Hydrolysate,feed-material-descendant,AOM_100976,Animal by-products,3,,,AOM_100986,Marine hydrolysates,0,0,affected-descendant-inventory
AOM_002083,Maize Cob Ensiled Urea Treated,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,5,,,AOM_000569,Maize Cob,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002084,Spent Rice Straw,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,5,,,AOM_000579,Rice Straw,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002086,Sorghum Sprout Dried Ground,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,4,,,AOM_100863,Sorghum by-products,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002087,Prosopis Pods Ground,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_100964,Prosopis forage materials,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002088,Alfalfa Pods,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_000719,Alfalfa,1,1,affected-descendant-inventory;source-navigation-impact-review
AOM_002089,Alfalfa Pods Dried,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,5,,,AOM_002088,Alfalfa Pods,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002090,Harrisonia abyssinica leaves,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_100955,Harrisonia abyssinica forage materials,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002092,Walnut Leaves,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,4,,,AOM_100905,Walnut by-products,1,1,affected-descendant-inventory;source-navigation-impact-review
AOM_002093,Walnut Leaves Dried Ethanol Treated Ground,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,5,,,AOM_002092,Walnut Leaves,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002100,Khaya senegalensis Leaves,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_001810,Khaya senegalensis,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002101,Sweet Potato Peels,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,4,,,AOM_100912,Sweet potato by-products,1,1,affected-descendant-inventory;source-navigation-impact-review
AOM_002102,Coconut Cake,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,4,,,AOM_100894,Coconut by-products,1,1,affected-descendant-inventory;source-navigation-impact-review
AOM_002103,Coconut Cake Ground,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,5,,,AOM_002102,Coconut Cake,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002104,Palm Kernel Cake Ground,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,4,,,AOM_100901,Palm kernel by-products,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002105,Palm Kernel Cake Dried Fermented Ground,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,4,,,AOM_100901,Palm kernel by-products,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002106,Cocoa Bean Cake,feed-material-descendant;crop-forage-navigation,AOM_100921,Crop product,4,,,AOM_100925,Cocoa products,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002107,Cocoa Bean,feed-material-descendant;crop-forage-navigation,AOM_100921,Crop product,4,,,AOM_100925,Cocoa products,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002108,Maize Cracked,feed-material-descendant;crop-forage-navigation,AOM_100921,Crop product,4,,,AOM_000648,Maize,0,0,affected-descendant-inventory;source-navigation-impact-review
AOM_002111,Opuntia ficus indica Fruits,feed-material-descendant;crop-forage-navigation,AOM_000735,Forage Plants,4,,,AOM_001166,Opuntia ficus indica,1,1,affected-descendant-inventory;source-navigation-impact-review
AOM_002112,Cassava Peel,feed-material-descendant;crop-forage-navigation,AOM_001916,Crop Byproduct,4,,,AOM_100910,Cassava by-products,13,13,affected-descendant-inventory;source-navigation-impact-review
