concept_id,language,definition,definition_method,status,reviewer,review_date,evidence,rationale
AOM_001787,en,A feed material with governed source identity “eragrostis curvula” and characteristics: processing method — Drying.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001788,en,"A forage-plant feed material with governed source identity “jardinea congoensis”. Component, processing method, physical form, product role, integrity, composition, and constituent are unspecified at this concept level unless separately asserted.",composed_from_reviewed_public_authority_source_scope,approved,Pete Steward,2026-08-06,wfo-0000876598,Canonical feed-material hierarchy plus taxonomic authority support direct source identity; derived facets remain unspecified.
AOM_001789,en,An AOM controlled category for “Pasture” within “Cereal and Grass Forages”. Used to classify feed records at this scope; narrower material characteristics require separate assertions.,composed_from_canonical_workbook_category_scope,approved,Pete Steward,2026-08-06,era_master_sheet.xlsx#AOM;sha256:f834c4f7837927774499eff4340c912784a3db10c2e19bd5d75a7f753df41438,"Canonical workbook path establishes controlled classification role; definition adds no biological, chemical, or nutritional claim."
AOM_001790,en,A feed material with governed source identity “adansonia digitata” and characteristics: ingredient part — Seed.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001791,en,"A forage-plant feed material with governed source identity “moringa stenopetala”. Component, processing method, physical form, product role, integrity, composition, and constituent are unspecified at this concept level unless separately asserted.",composed_from_reviewed_public_authority_source_scope,approved,Pete Steward,2026-08-06,wfo-0001085058,Canonical feed-material hierarchy plus taxonomic authority support direct source identity; derived facets remain unspecified.
AOM_001792,en,A feed material with governed source identity “moringa stenopetala” and characteristics: processing method — Drying.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001793,en,"A forage-plant feed material with governed source identity “albizia harveyi”. Component, processing method, physical form, product role, integrity, composition, and constituent are unspecified at this concept level unless separately asserted.",composed_from_reviewed_public_authority_source_scope,approved,Pete Steward,2026-08-06,wfo-0000183848,Canonical feed-material hierarchy plus taxonomic authority support direct source identity; derived facets remain unspecified.
AOM_001794,en,A feed material with governed source identity “albizia harveyi” and characteristics: processing method — Drying.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001795,en,"A forage-plant feed material with governed source identity “erythrina abyssinica”. Component, processing method, physical form, product role, integrity, composition, and constituent are unspecified at this concept level unless separately asserted.",composed_from_reviewed_public_authority_source_scope,approved,Pete Steward,2026-08-06,wfo-0000180423,Canonical feed-material hierarchy plus taxonomic authority support direct source identity; derived facets remain unspecified.
AOM_001796,en,A feed material with governed source identity “erythrina abyssinica” and characteristics: processing method — Wilting.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001798,en,A feed material with governed source identity “gliciridia sepium” and characteristics: processing method — Wilting.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001799,en,A feed material with governed source identity “gliciridia sepium” and characteristics: processing method — Grinding.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
