feed_material_id,target_property,target_concept_id,target_label,status,reviewer,review_date,evidence,rationale,rule_id,target_uri,target_type
AOM_001347,aom:presentationForm,AOM_101125,Comminuted particle form,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",STRUCT-FORM-GRINDING,,
AOM_001348,aom:presentationForm,AOM_101125,Comminuted particle form,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",STRUCT-FORM-GRINDING,,
AOM_001358,aom:presentationForm,AOM_101125,Comminuted particle form,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",STRUCT-FORM-GRINDING,,
AOM_001361,aom:productRole,AOM_101062,By-product role,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.,STRUCT-ROLE-LEGACY-BYPRODUCT,,
AOM_001362,aom:productRole,AOM_101062,By-product role,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.,STRUCT-ROLE-LEGACY-BYPRODUCT,,
AOM_001366,aom:presentationForm,AOM_101125,Comminuted particle form,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",STRUCT-FORM-GRINDING,,
AOM_001366,aom:productRole,AOM_101062,By-product role,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.,STRUCT-ROLE-LEGACY-BYPRODUCT,,
AOM_001375,aom:presentationForm,AOM_101125,Comminuted particle form,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",STRUCT-FORM-GRINDING,,
AOM_001386,aom:moistureCondition,AOM_101054,Dried moisture condition,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,STRUCT-MOISTURE-DRYING,,
AOM_001396,aom:moistureCondition,AOM_101054,Dried moisture condition,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,STRUCT-MOISTURE-DRYING,,
AOM_001400,aom:moistureCondition,AOM_101054,Dried moisture condition,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,STRUCT-MOISTURE-DRYING,,
AOM_001404,aom:moistureCondition,AOM_101054,Dried moisture condition,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,STRUCT-MOISTURE-DRYING,,
AOM_001411,aom:presentationForm,AOM_101125,Comminuted particle form,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",STRUCT-FORM-GRINDING,,
AOM_001419,aom:moistureCondition,AOM_101054,Dried moisture condition,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,STRUCT-MOISTURE-DRYING,,
AOM_001434,aom:productRole,AOM_101062,By-product role,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.,STRUCT-ROLE-LEGACY-BYPRODUCT,,
AOM_001436,aom:productRole,AOM_101062,By-product role,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.,STRUCT-ROLE-LEGACY-BYPRODUCT,,
AOM_001440,aom:productRole,AOM_101062,By-product role,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.,STRUCT-ROLE-LEGACY-BYPRODUCT,,
AOM_001454,aom:moistureCondition,AOM_101054,Dried moisture condition,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,STRUCT-MOISTURE-DRYING,,
AOM_001459,aom:moistureCondition,AOM_101054,Dried moisture condition,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,STRUCT-MOISTURE-DRYING,,
AOM_001483,aom:productRole,AOM_101062,By-product role,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.,STRUCT-ROLE-LEGACY-BYPRODUCT,,
AOM_001534,aom:presentationForm,AOM_101125,Comminuted particle form,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",STRUCT-FORM-GRINDING,,
AOM_001564,aom:presentationForm,AOM_101125,Comminuted particle form,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",STRUCT-FORM-GRINDING,,
AOM_001581,aom:moistureCondition,AOM_101054,Dried moisture condition,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,STRUCT-MOISTURE-DRYING,,
AOM_001583,aom:presentationForm,AOM_101125,Comminuted particle form,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",STRUCT-FORM-GRINDING,,
AOM_001590,aom:moistureCondition,AOM_101054,Dried moisture condition,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,STRUCT-MOISTURE-DRYING,,
AOM_001592,aom:moistureCondition,AOM_101054,Dried moisture condition,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,STRUCT-MOISTURE-DRYING,,
AOM_001594,aom:moistureCondition,AOM_101054,Dried moisture condition,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,STRUCT-MOISTURE-DRYING,,
AOM_001596,aom:moistureCondition,AOM_101054,Dried moisture condition,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,STRUCT-MOISTURE-DRYING,,
AOM_001597,aom:moistureCondition,AOM_101054,Dried moisture condition,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,STRUCT-MOISTURE-DRYING,,
AOM_001598,aom:moistureCondition,AOM_101054,Dried moisture condition,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,STRUCT-MOISTURE-DRYING,,
AOM_001599,aom:moistureCondition,AOM_101054,Dried moisture condition,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,STRUCT-MOISTURE-DRYING,,
AOM_001599,aom:presentationForm,AOM_101125,Comminuted particle form,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",STRUCT-FORM-GRINDING,,
AOM_001601,aom:presentationForm,AOM_101125,Comminuted particle form,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",STRUCT-FORM-GRINDING,,
AOM_001602,aom:moistureCondition,AOM_101054,Dried moisture condition,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,STRUCT-MOISTURE-DRYING,,
